"","1","2","3","4","5","6","7","8","9","10"
"304",0.135593220338983,0.101694915254237,0.101694915254237,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.101694915254237,0.101694915254237,0.101694915254237,0.101694915254237
"3726",0.0925925925925926,0.0925925925925926,0.111111111111111,0.0925925925925926,0.0925925925925926,0.12962962962963,0.111111111111111,0.0925925925925926,0.0925925925925926,0.0925925925925926
"1473",0.133333333333333,0.0833333333333333,0.1,0.0833333333333333,0.1,0.15,0.0833333333333333,0.0833333333333333,0.1,0.0833333333333333
"13058",0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462,0.0961538461538462,0.0961538461538462
"14116",0.0793650793650794,0.0793650793650794,0.0793650793650794,0.0793650793650794,0.0952380952380952,0.158730158730159,0.0793650793650794,0.126984126984127,0.142857142857143,0.0793650793650794
"8996",0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.0925925925925926,0.12962962962963,0.0925925925925926,0.0925925925925926,0.12962962962963
"12168",0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462
"6156",0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.113207547169811,0.113207547169811,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.113207547169811
"6036",0.0819672131147541,0.0819672131147541,0.0983606557377049,0.180327868852459,0.0819672131147541,0.0819672131147541,0.114754098360656,0.0819672131147541,0.0983606557377049,0.0983606557377049
"5499",0.107142857142857,0.0892857142857143,0.107142857142857,0.107142857142857,0.0892857142857143,0.0892857142857143,0.107142857142857,0.0892857142857143,0.125,0.0892857142857143
"13979",0.078125,0.09375,0.125,0.078125,0.09375,0.125,0.078125,0.140625,0.09375,0.09375
"12740",0.125,0.0892857142857143,0.107142857142857,0.0892857142857143,0.0892857142857143,0.107142857142857,0.0892857142857143,0.107142857142857,0.107142857142857,0.0892857142857143
"4272",0.117647058823529,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745
"1189",0.1,0.116666666666667,0.1,0.0833333333333333,0.0833333333333333,0.133333333333333,0.116666666666667,0.0833333333333333,0.0833333333333333,0.1
"3557",0.113207547169811,0.132075471698113,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094
"706",0.107142857142857,0.0892857142857143,0.0892857142857143,0.142857142857143,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.107142857142857,0.0892857142857143,0.107142857142857
